x,y,theta,mag,J,min_J,J3,min_J3,J9,min_J9,correlation_J_J3,correlation_J_J9,correlation_J3_J9
-3,-3,100,2.0,0.975085661268192,0.5768359390192062,0.9175095366644254,0.12151228924745183,0.6293394270128705,-1.7153645720424435,0.9606520458341322,0.6749286995034657,0.8213065728085647
-3,-3,100,2.5,0.9589259854343462,0.4548874732190959,0.869972704207693,-0.12561742286325359,0.46128989250561425,-2.4786360379021577,0.948529748032915,0.6520040585375112,0.8262279534218729
-3,-3,100,3.0,0.9478252529581741,0.3307347765413557,0.8220611457684852,-0.375938045422534,0.2933568064783163,-3.2416147495689316,0.9398926476176802,0.6528504357624771,0.8412852680471997
-3,-3,100,3.5,0.9314142628743315,0.20881876342252026,0.7739448895252717,-0.6264614042283805,0.1295135155765939,-3.9998583602277584,0.9316609550180304,0.6491244705779022,0.8532754110058142
-3,-3,100,4.0,0.9162677682267398,0.0863202037491256,0.7263919573882672,-0.8765923833991633,-0.0289621147137345,-4.751976039819628,0.9265749599142752,0.6511471536673824,0.862451936756044
-3,-3,100,4.5,0.9002618796792894,-0.03580634232537444,0.6775859205856117,-1.1275307621461774,-0.18251771175872716,-5.498508201578542,0.9229156912991068,0.65469974588434,0.8698927854912017
-3,-3,100,5.0,0.884942581943202,-0.15832124637083475,0.6293137596968528,-1.3794267119338801,-0.35172392035551947,-6.259339154673896,0.9200538178467655,0.6580156767365849,0.8760001695845524
-3,-3,110,0.5,1.025771044124027,0.8901633274350875,1.0709360750357795,0.7137737735436959,1.1180541596314384,0.2755522520899698,0.9647784670112317,0.9329240295644168,0.9813790821816406
-3,-3,110,1.0,1.0139121060783443,0.844672577265682,1.0375385769671996,0.6662008560776527,0.9782260102276806,-0.12395216475179732,0.9817930620886415,0.8648191951326566,0.8433887818193684
-3,-3,110,1.5,1.0057953564307167,0.732773190022453,1.0022549351105055,0.44126109154787574,0.8167317396032142,-0.8543215363951187,0.9871053185273957,0.7288597584182629,0.7364492529801037
-3,-3,110,2.0,0.9939487975503133,0.6221291677984591,0.9665064995414123,0.2128422518549423,0.6676145326831071,-1.57020734159707,0.9832344259475752,0.6673359101710422,0.7438353570386663
-3,-3,110,2.5,0.9820990221827571,0.5114031643596629,0.9294860141548205,-0.01665077231330414,0.520160358651142,-2.2828092178159824,0.9740311287513487,0.6483527448431212,0.7682983995983421
-3,-3,110,3.0,0.9708370104363953,0.40031922993074487,0.8926628549810974,-0.24757699118555965,0.40549603343922475,-2.9572457904833844,0.9637704714048516,0.6485494086845097,0.7954775156117033
-3,-3,110,3.5,0.9594988704604289,0.28922527314016133,0.853602032349361,-0.4803530608784539,0.30694929206468324,-3.614281554614512,0.953864583315364,0.6637981285511907,0.8292252641028246
-3,-3,110,4.0,0.9480966189766068,0.1781228870974525,0.8139873727569191,-0.7135285369886905,0.20816529461455002,-4.2739531340901324,0.9455652370006811,0.6759598750413349,0.853835235664312
-3,-3,110,4.5,0.9366417085448766,0.06701102172664264,0.7761837230075832,-0.9448173774972898,0.1106735820983753,-4.929738734209204,0.9398360411299937,0.6841621768633288,0.8689117439641854
-3,-3,110,5.0,0.9251421303145309,-0.04411164667258094,0.7370142840835673,-1.176991219094517,0.011657197976114309,-5.5894390266670255,0.9348481075985249,0.6899007608100689,0.8799874167623608
-3,-3,120,0.5,1.0302147274127103,0.8846434654578271,1.0839785540582747,0.7043041098070552,1.1443417835295908,0.2670928812776469,0.9564548269814415,0.9359885782160631,0.9850411375339169
-3,-3,120,1.0,1.0255867785606727,0.853464339265154,1.0646016436885857,0.6449212692891467,1.0008980530918916,-0.10527940268494829,0.9620383819814675,0.8687651120442784,0.8143582249787672
-3,-3,120,1.5,1.0178645566343494,0.7779745044580962,1.0409165065064523,0.527801929017472,0.8734938345126488,-0.663311618069685,0.9805633798126228,0.7653608872359544,0.7380939892948091
-3,-3,120,2.0,1.0110746555763899,0.68171404753236,1.0172171534951766,0.32556751184856164,0.7649823193875787,-1.287591992031863,0.9882629027467763,0.7176919237500607,0.7392441012690197
-3,-3,120,2.5,1.004121326236779,0.5854265109894145,0.9906177070978551,0.12023211611892892,0.7055734008869909,-1.8565398672318216,0.9859741138708815,0.7353470281696197,0.7962885516780263
-3,-3,120,3.0,0.9970387014276693,0.48912011052478854,0.9632500746843974,-0.08516268781941844,0.6494655833102546,-2.427023354664963,0.9797869296464178,0.7535710435642744,0.8395927597212991
-3,-3,120,3.5,0.9898566619179718,0.3927887341570271,0.9355512651552359,-0.28964895118143674,0.590475373169488,-2.9973291536621587,0.9734154624233964,0.7628846680645923,0.8641625106338998
-3,-3,120,4.0,0.9825888661703925,0.2964249499420958,0.911944131312423,-0.49177584919519723,0.5307294013331296,-3.563071714792959,0.9686219274565432,0.768480009807075,0.8763824877673959
-3,-3,120,4.5,0.9752338350921307,0.20001956596250775,0.8919012587891689,-0.6864209155714132,0.47103438571705025,-4.134073375753519,0.9663737495593984,0.7715612383078759,0.8810340599856354
-3,-3,120,5.0,0.9677852520933412,0.10357340653916966,0.8735733562024737,-0.8775034177290811,0.40954546009961534,-4.6989174868699015,0.9665360938125396,0.7734807083979566,0.8805292937844661
-3,-3,130,0.5,1.0336802033779118,0.8789674790529644,1.0999729084619774,0.6957137983868977,1.1664009515943827,0.20609046523084384,0.9430399615802941,0.9369779151704597,0.9763707869567919
-3,-3,130,1.0,1.0346453483866938,0.8442214385557283,1.0921168879788918,0.6182322825540699,1.0404807101287414,-0.3688002678986153,0.9511771044476083,0.8800155843232427,0.8343129723369878
-3,-3,130,1.5,1.0318180342798589,0.8069254373262691,1.0815977279308773,0.5387244863934876,0.9489870945369452,-0.996823623903223,0.9694779046891399,0.8037976321705622,0.7761767181150503
-3,-3,130,2.0,1.029467162679259,0.7526318974498918,1.0683490936516824,0.442260891713885,0.9329585232776839,-1.1179955095739265,0.9808877358302326,0.8289045347376386,0.8363922746821607
-3,-3,130,2.5,1.0269100176425883,0.6740438530280949,1.0532506097383876,0.28695002734000885,0.9183466835084305,-1.329606154670426,0.9835353421495858,0.8590789296832558,0.8880906800517354
-3,-3,130,3.0,1.0242000487149396,0.5954066971419816,1.040388938867854,0.11739673859463723,0.9008063279226249,-1.790631489175658,0.9825303678410883,0.8787607165291138,0.914834643442189
-3,-3,130,3.5,1.021347714412764,0.5167033505057931,1.034346372285536,-0.04222774875783053,0.8829145329427004,-2.256774723724052,0.980278832222113,0.889610607852932,0.9214065624850374
-3,-3,130,4.0,1.018345086465174,0.4379424747171039,1.0316188598898854,-0.19581804104104128,0.8631364356038084,-2.716698505393797,0.9803465215554481,0.8952839937219168,0.9178951998510582
-3,-3,130,4.5,1.0134036494875154,0.3578646651438516,1.0312376716267946,-0.3491679699600474,0.8467643054330594,-3.1890887426648113,0.9797806793807985,0.896975446557524,0.9146686020533882
-3,-3,130,5.0,1.0121810726280098,0.28236587035682303,1.030427623865783,-0.502356538701906,0.8285762385087027,-3.655189658437739,0.9790347021984842,0.8937514585580386,0.9116763677830494
-3,-3,140,0.5,1.03737660181893,0.8751010959227666,1.1140463075621216,0.6775439890950594,1.1875972682514593,0.1164892011280703,0.9319673112619563,0.936204808768678,0.9692256173663477
-3,-3,140,1.0,1.0426960839857553,0.8365701427190395,1.1197170820928726,0.5959795136937456,1.098474164875435,-0.5421752358504692,0.9429276051288915,0.9016227443698516,0.8705140987040002
-3,-3,140,1.5,1.0458659589614567,0.7962107079208708,1.1211171716051962,0.4907443542688867,1.0781484161918589,-1.0956457536238633,0.9586646083537982,0.8654981864449023,0.8656506645372151
-3,-3,140,2.0,1.04801477154257,0.7546990309164624,1.1203125323999346,0.36599079330850065,1.1053297234928032,-1.1261528199656334,0.9687092019600295,0.8971792901507814,0.9233349775819865
-3,-3,140,2.5,1.049932126804929,0.7127208550163541,1.1197533540211948,0.21004210249892158,1.130355024912517,-1.135489085533429,0.9715685569807813,0.9214901549297029,0.9585725235413288
